,champion,spell1,spell2,win,kills,deaths,assists,totalDamageDealt,item0,item1,item2,item3,item4,item5,item6,perk0,perk1,perk2,perk3,perk4,perk5,statPerk0,statPerk1,statPerk2,championName
5154,40,4,7,True,1,5,31,18737,2065,1082,3222,3158,4643,3853,3364,8214,8226,8233,8236,8138,8134,5007,5008,5002,Janna
5155,166,12,4,False,4,12,8,150216,6673,3006,2421,3033,3036,1036,3363,8005,8009,9103,8014,8401,8473,5005,5008,5002,Akshan
5156,91,4,11,False,15,6,9,314436,6692,3111,3142,6694,6695,3071,3364,8124,8143,8138,8134,8321,8347,5008,5008,5002,Talon
5157,142,14,4,False,9,10,11,152297,6655,3020,2033,2055,4628,3089,3363,8112,8139,8138,8135,8345,8352,5005,5008,5003,Zoe
5158,29,3,4,False,8,10,12,197110,3031,3085,6671,3036,3006,1053,3363,9923,8139,8138,8134,9104,8009,5005,5008,5002,Twitch
5159,43,14,4,False,0,6,24,35810,2055,2420,2065,3853,3011,3158,3364,8214,8275,8233,8237,8345,8347,5008,5008,5001,Karma
5160,23,14,6,True,3,3,3,185264,3035,3006,6672,3508,3133,3123,3340,8008,9111,9104,8299,8242,8444,5005,5008,5003,Tryndamere
5161,76,4,11,True,12,4,8,167123,3152,3157,3020,1082,3135,1058,3364,8010,9111,9105,8014,8143,8134,5005,5008,5002,Nidalee
5162,39,12,4,True,4,4,8,136082,3153,2055,6630,1054,3111,3123,3363,8010,9111,9104,8299,8345,8352,5005,5008,5002,Irelia
5163,202,4,3,True,4,3,6,126015,3009,6671,3036,1018,0,0,3340,8021,8009,9103,8017,8233,8236,5008,5008,5002,Jhin
5164,350,7,3,True,0,4,17,8472,0,3853,3041,1052,6617,1004,3364,8214,8226,8233,8236,8009,8017,5007,5008,5002,Yuumi
5165,36,4,12,False,2,4,6,142459,0,3143,1029,3047,6662,8001,3364,8437,8446,8429,8451,8304,8410,5005,5002,5001,DrMundo
5166,120,11,6,False,6,4,6,149316,3158,2421,6632,1036,3070,6694,3364,8124,8143,8138,8134,8275,8234,5005,5008,5001,Hecarim
5167,84,4,14,False,6,7,2,109305,2421,3152,3108,1055,3165,3020,3364,8010,8009,9105,8014,8473,8451,5008,5008,5002,Akali
5168,498,4,3,False,3,5,7,106300,3142,3158,6692,1036,0,1036,3363,8214,8226,8233,8237,8139,8134,5008,5008,5002,Xayah
5169,40,4,7,False,1,3,9,13322,3067,3158,1082,6617,2055,3853,3364,8214,8226,8233,8236,8138,8134,5007,5008,5002,Janna
5170,164,12,14,False,9,4,0,77474,6632,3074,1036,0,3111,3123,3364,8437,8401,8444,8451,8345,8347,5005,5008,5003,Camille
5171,20,11,4,False,0,9,4,99715,3068,1011,3047,2055,1029,0,3364,8230,8275,8234,8232,9111,9105,5007,5008,5002,Nunu
5172,39,14,4,False,2,5,1,98648,3153,3091,2031,1055,1001,3044,3363,8010,9111,9104,8299,8345,8352,5005,5008,5003,Irelia
5173,163,4,7,False,0,3,2,65356,6656,2420,1052,3070,3020,1056,3363,8128,8126,8138,8134,8009,8014,5005,5008,5002,Taliyah
5174,117,14,4,False,0,7,3,10552,3853,3158,2065,2031,0,1004,3364,8124,8126,8120,8134,8345,8347,5008,5008,5002,Lulu
5175,84,14,12,True,5,7,3,62773,1054,4636,3108,1082,3020,3191,3340,8112,8139,8138,8135,8451,8473,5008,5003,5002,Akali
5176,120,11,6,True,9,1,14,161985,3158,6632,3042,3035,3133,0,3364,8124,8143,8138,8134,8275,8234,5005,5008,5001,Hecarim
5177,27,12,4,True,5,1,13,102112,3047,4633,1082,3116,1011,1052,3364,8124,8126,8138,8105,8234,8232,5008,5008,5001,Singed
5178,236,3,4,True,8,1,5,175493,6672,2031,3508,3035,3158,0,3363,8005,8009,9103,8017,8236,8210,5005,5008,5003,Lucian
5179,40,4,7,True,1,1,20,9608,6617,1082,3158,1052,0,3853,3364,8214,8226,8233,8236,8138,8134,5007,5008,5003,Janna
5180,223,14,12,True,9,3,8,84668,8001,6662,3047,1054,3075,0,3340,8437,8401,8473,8451,9111,9104,5005,5002,5002,TahmKench
5181,20,11,4,True,4,4,15,118223,3068,3075,3047,1029,0,0,3364,8230,8275,8234,8232,9111,9105,5007,5008,5002,Nunu
5182,777,12,4,True,5,2,8,153623,6673,3006,3031,1031,0,0,3340,8010,9111,9104,8299,8451,8473,5005,5008,5002,Yone
5183,523,7,4,True,6,5,8,115129,1018,3006,6673,3085,1038,1037,3363,8010,8009,9103,8017,8236,8233,5005,5008,5002,Aphelios
5184,350,14,3,True,0,4,18,15030,6617,1028,3853,0,3011,0,3364,8214,8226,8210,8237,8017,8009,5008,5008,5002,Yuumi
5185,39,14,4,False,3,7,7,112384,3153,6632,3123,3047,1036,1055,3340,8010,9111,9104,8299,8345,8352,5005,5008,5003,Irelia
5186,64,4,11,False,8,6,9,107263,3053,3133,6630,3067,1036,3047,3340,8010,9111,9105,8299,8304,8347,5005,5008,5002,LeeSin
5187,27,12,4,False,2,3,10,77262,3047,4635,3116,1082,1026,0,3364,8124,8126,8138,8105,8234,8232,5008,5008,5001,Singed
5188,222,3,4,False,3,4,11,119129,6672,3036,3006,3086,1042,1042,3363,8008,8009,9103,8017,8275,8236,5005,5008,5002,Jinx
5189,40,4,7,False,2,4,14,15955,6617,3916,1082,3158,0,3853,3364,8214,8226,8233,8236,8138,8134,5007,5008,5002,Janna
5190,98,14,4,False,3,2,6,39885,1054,3067,3047,0,6664,3076,3363,8437,8401,8444,8453,8106,8126,5008,5008,5002,Shen
5191,245,4,11,False,1,5,2,100227,3152,2031,0,1082,3113,3020,3364,8128,8143,8138,8105,9105,9111,5005,5008,5002,Ekko
5192,240,4,12,False,1,6,8,90310,1054,3133,1028,3748,3047,1028,3340,8010,9111,9104,8299,8451,8446,5008,5008,5001,Kled
5193,235,21,4,False,5,6,3,52958,3009,6692,3124,3086,2424,1042,3340,8351,8313,8345,8410,8014,8009,5005,5008,5002,Senna
5194,40,7,4,False,0,3,6,14480,3853,1082,2065,3158,0,0,3364,8214,8226,8233,8236,8120,8134,5007,5008,5002,Janna
5195,875,12,4,True,8,2,3,117588,1055,3111,6630,6333,0,0,3340,8010,9111,9104,8299,8242,8444,5005,5008,5002,Sett
5196,104,4,11,True,1,1,9,179747,2055,3036,1036,6673,0,2422,3364,8021,9111,9104,8017,8304,8321,5005,5008,5002,Graves
5197,84,4,14,True,3,2,4,89465,3152,1052,0,1054,1082,3020,3364,8010,8009,9105,8299,8139,8106,5008,5008,5002,Akali
5198,81,4,3,True,8,3,6,121664,3042,3158,6694,2055,0,3078,3363,8010,8009,9103,8014,8345,8347,5005,5008,5002,Ezreal
5199,43,14,4,True,2,2,13,24923,3158,3916,1052,3853,0,6617,3364,8214,8226,8210,8237,8136,8106,5008,5008,5002,Karma
5200,98,4,12,True,10,2,8,134750,8001,6662,3748,3047,3075,1027,3340,8437,8401,8473,8242,8126,8106,5008,5008,5002,Shen
5201,91,11,4,True,9,3,15,226682,0,1036,3047,6692,6695,3026,3364,8112,8143,8138,8134,8304,8347,5008,5008,5002,Talon
5202,79,14,4,True,4,7,13,113545,4630,6655,3157,3020,3041,0,3364,8112,8143,8138,8106,8345,8347,5008,5008,5003,Gragas
5203,360,7,4,True,6,1,8,131878,3047,3036,6673,1037,1038,0,3363,8010,8009,9103,8299,8139,8134,5005,5008,5002,Samira
5204,89,14,4,True,4,5,12,32165,3860,3047,3075,3190,2055,1028,3364,8439,8463,8473,8242,8306,8347,5007,5002,5003,Leona
5205,240,4,12,False,5,7,4,129047,3748,3068,1055,3067,3133,3047,3363,8010,9111,9105,8299,8451,8446,5008,5008,5003,Kled
5206,104,4,11,False,6,4,7,151147,6673,3031,3036,3047,0,0,3364,8021,9111,9104,8299,8304,8321,5005,5008,5002,Graves
5207,21,1,4,False,0,7,11,87655,3070,3142,3006,6694,0,0,3363,8229,8226,8233,8236,8009,9103,5005,5008,5002,MissFortune
5208,201,3,4,False,0,6,12,18168,1028,3111,3857,0,0,3190,3364,8465,8463,8473,8242,8345,8410,5005,5002,5002,Braum
5209,245,4,14,False,7,9,6,144366,3152,3100,3089,0,1029,3111,3340,8112,8143,8138,8135,8345,8352,5008,5008,5002,Ekko
5210,240,4,12,True,3,2,4,29516,3068,1054,2031,0,0,3111,3340,8010,9111,9104,8299,8210,8236,5008,5008,5001,Kled
5211,30,3,11,True,5,1,3,117453,6653,1052,2031,1082,0,2422,3364,8128,8126,8138,8106,8304,8321,5008,5008,5002,Karthus
5212,166,4,14,True,6,3,2,78635,6671,1053,1055,1036,1036,3006,3363,8005,8009,9104,8017,8401,8242,5005,5008,5003,Akshan
5213,523,4,7,True,7,1,0,78397,6673,1036,3006,1036,1018,0,3363,8008,8009,9103,8017,8233,8236,5005,5008,5002,Aphelios
5214,412,3,4,True,1,0,8,10552,4642,3158,3855,3067,0,2031,3364,8465,8463,8444,8242,8345,8352,5005,5003,5002,Thresh
5215,85,4,12,False,1,4,1,47169,3152,2055,0,3020,1055,0,3340,8112,8139,8120,8135,8275,8210,5005,5008,5002,Kennen
5216,44,6,11,False,1,4,2,50862,3158,2031,2055,1028,0,6664,3364,8351,8304,8345,8410,8226,8210,5005,5002,5001,Taric
5217,23,4,6,False,3,6,0,37912,1054,1037,2031,6670,1018,3006,3340,8008,9111,9105,8299,8444,8242,5005,5008,5002,Tryndamere
5218,51,7,4,False,1,2,0,49328,6673,1001,1036,1083,1036,0,3340,8008,8009,9103,8017,8275,8236,5005,5008,5002,Caitlyn
5219,111,4,14,False,1,6,1,8993,3117,3859,3067,1029,1033,0,3364,8439,8463,8429,8242,8306,8321,5005,5003,5002,Nautilus
5220,240,4,12,True,7,2,4,116474,3748,3068,1055,3044,0,3047,3340,8010,9111,9104,8299,8446,8451,5008,5008,5001,Kled
5221,203,4,11,True,10,2,11,153868,6673,0,3046,3047,3035,1028,3364,8010,9111,9104,8299,8138,8105,5005,5008,5002,Kindred
5222,711,4,12,True,8,3,10,93525,2033,2420,6656,3020,0,3041,3363,8124,8139,8138,8106,8345,8352,5005,5008,5003,Vex
5223,115,4,3,True,2,3,6,82251,3108,3070,2420,3916,6653,3020,3340,8229,8226,8210,8237,8304,8345,5008,5008,5002,Ziggs
5224,235,7,4,True,2,3,10,12835,3107,3190,3864,2055,3009,0,3364,8351,8304,8345,8410,8429,8453,5005,5008,5001,Senna
5225,497,4,14,False,2,4,6,15865,3859,2065,1029,1082,0,3047,3364,8439,8401,8473,8242,9111,9105,5005,5003,5002,Rakan
5226,64,11,4,False,2,8,6,77250,6630,0,3044,3047,0,0,3340,8010,9111,9104,8299,8304,8347,5005,5008,5002,LeeSin
5227,134,4,12,False,5,5,1,100688,1082,3020,1056,3040,6655,2055,3340,8124,8139,8120,8134,8345,8347,5005,5008,5003,Syndra
5228,157,4,3,False,2,6,2,88529,1054,3086,3006,6673,1018,1038,3363,8010,9111,9104,8299,8453,8444,5005,5008,5002,Yasuo
5229,39,4,12,False,2,6,3,106815,3153,3068,2031,1055,3047,0,3363,8010,8009,9103,8299,8304,8345,5005,5008,5002,Irelia
5230,24,12,14,True,10,8,5,194806,3053,6632,2421,3091,3748,3111,3340,8010,9111,9105,8299,8352,8345,5005,5008,5002,Jax
5231,234,11,4,True,3,8,9,232608,3047,6673,3091,3153,2420,1031,3364,8010,9111,9105,8299,8304,8347,5005,5008,5002,Viego
5232,1,4,12,True,4,10,10,128605,3135,3020,6653,1058,3916,1058,3363,8112,8126,8138,8135,8226,8236,5008,5008,5003,Annie
5233,161,7,4,True,13,4,8,234007,3089,2420,6655,3020,3165,4628,3340,8229,8224,8210,8236,8345,8347,5008,5008,5002,Velkoz
5234,111,14,4,True,3,8,16,30912,3860,3190,2055,8001,3111,3067,3364,8439,8401,8473,8242,8345,8306,5008,5008,5002,Nautilus
5235,164,12,14,False,3,10,14,125552,2055,3074,3111,6632,3044,1028,3340,8437,8401,8473,8242,8304,8345,5008,5008,5002,Camille
5236,245,4,11,False,13,7,13,233606,3020,3152,3157,3041,3100,3135,3364,8128,8143,8138,8135,8347,8304,5005,5008,5002,Ekko
5237,38,12,4,False,16,4,9,189419,3157,6656,3041,3135,3102,3111,3364,8021,8009,9105,8014,8444,8242,5005,5008,5003,Kassadin
5238,498,14,4,False,6,7,10,266919,6671,3026,0,3508,3031,3006,3363,8008,8009,9103,8017,8304,8345,5005,5008,5003,Xayah
5239,350,3,7,False,0,6,19,12152,6617,6616,1082,1052,3853,3114,3364,8214,8226,8210,8236,8017,8009,5007,5008,5002,Yuumi
5240,17,4,14,False,2,7,3,101329,3020,3115,1082,4633,1026,1056,3340,8124,8139,8138,8135,8473,8242,5008,5008,5002,Teemo
5241,28,4,11,False,4,5,6,146249,2031,3152,3020,3041,3089,1052,3363,8112,8143,8138,8105,8233,8236,5008,5008,5002,Evelynn
5242,104,4,12,False,5,8,4,138961,0,0,3031,3036,6673,3111,3364,8021,9101,9103,8017,8429,8453,5005,5008,5003,Graves
5243,267,3,4,False,1,13,6,11925,4005,1052,3853,3114,1052,3158,3364,8112,8126,8136,8105,8345,8347,5008,5008,5002,Nami
5244,236,1,4,False,1,7,6,152231,1055,3508,6672,1038,3006,1037,3363,8005,8009,9103,8014,8304,8345,5005,5008,5002,Lucian
5245,27,12,4,True,3,3,11,109984,2031,3116,4633,1011,1026,3111,3363,8124,8139,8138,8134,8347,8316,5008,5003,5001,Singed
5246,421,11,4,True,7,3,11,159046,3111,3001,3053,6692,0,0,3364,8010,9111,9104,8014,8304,8347,5005,5008,5002,RekSai
5247,68,14,4,True,17,1,11,138319,3041,3152,3157,3135,3020,0,3364,8112,8139,8138,8105,8275,8233,5008,5008,5002,Rumble
5248,202,4,3,True,11,3,13,162433,3047,6671,0,1018,6676,3094,3363,8021,8009,9103,8017,8345,8352,5008,5008,5002,Jhin
5249,89,4,14,True,2,3,21,22304,2055,3860,3190,3117,3109,3067,3364,8439,8446,8473,8242,8306,8345,5005,5002,5003,Leona
5250,114,12,4,False,1,6,0,24304,3123,1001,1055,3067,6029,1028,3340,8010,8009,9104,8299,8473,8446,5008,5008,5002,Fiora
5251,245,4,11,False,0,3,1,49738,1028,2031,1082,3145,2422,1026,3364,8128,8143,8138,8135,8347,8304,5005,5008,5002,Ekko
5252,18,4,12,False,2,5,0,44558,1055,6672,3086,0,0,1001,3363,8005,9101,9103,8014,8429,8451,5005,5008,5002,Tristana
5253,51,1,4,False,0,4,1,39794,6670,2003,1083,1053,3006,1036,3340,8021,8009,9103,8017,8275,8236,5005,5008,5002,Caitlyn
5254,99,14,4,False,1,3,1,15596,3851,3802,3158,1082,3108,0,3364,8229,8226,8210,8236,8304,8347,5007,5008,5002,Lux
5255,126,4,12,True,4,1,0,60747,3070,2031,3158,6692,3133,1036,3340,8010,9111,9104,8299,8345,8352,5005,5008,5002,Jayce
5256,9,4,11,True,4,0,6,83685,3152,3020,0,0,0,0,3330,8124,8126,8136,8106,8321,8347,5008,5008,5002,Fiddlesticks
5257,39,4,14,True,5,0,3,73087,6029,2033,1028,3153,1055,1001,3340,8010,8009,9104,8299,8345,8352,5005,5008,5002,Irelia
5258,202,4,7,True,3,2,5,76714,6671,2055,1036,1036,1037,3009,3363,8021,8009,9103,8017,8345,8347,5008,5008,5002,Jhin
5259,497,14,4,True,5,1,7,17145,2065,2420,3859,2055,3158,0,3364,8124,8126,8136,8134,8444,8242,5008,5008,5001,Rakan
5260,19,4,12,True,6,3,17,163017,3091,3077,3157,6632,3110,3158,3363,8437,8446,8444,8242,8299,8009,5005,5008,5002,Warwick
5261,245,11,4,True,12,8,8,352377,3020,3152,3157,3089,3135,3115,3364,8128,8143,8138,8134,8304,8347,5005,5008,5002,Ekko
5262,246,14,4,True,23,5,12,283590,3142,3026,6693,6694,6695,3158,3364,8112,8143,8138,8135,8345,8347,5008,5008,5002,Qiyana
5263,498,4,3,True,6,7,11,291476,3142,3158,3026,6692,6694,3042,3363,8214,8226,8210,8237,8345,8347,5008,5008,5002,Xayah
5264,16,4,7,True,0,6,33,17803,3853,3011,6617,3114,6616,3117,3364,8214,8226,8210,8237,8473,8453,5008,5008,5002,Soraka
5265,98,14,4,False,2,14,15,71262,3075,3047,1011,3107,6664,0,3363,8437,8401,8444,8453,8106,8126,5008,5008,5002,Shen
5266,104,4,11,False,13,8,10,399725,6673,3047,6676,3033,3036,3031,3364,8021,9101,9104,8014,8321,8304,5005,5008,5002,Graves
5267,27,6,12,False,4,9,11,229377,4637,3111,8001,1028,3116,4005,3363,8124,8126,8138,8134,8242,8429,5008,5008,5001,Singed
5268,523,3,4,False,8,5,9,309098,3031,3033,3036,3026,6673,3006,3363,8008,9101,9103,8014,8139,8135,5005,5008,5002,Aphelios
5269,57,14,4,False,2,11,18,56456,3020,3165,4005,2055,1026,3853,3364,8439,8463,8473,8242,8345,8347,5008,5008,5002,Maokai
5270,86,6,4,True,9,3,7,140229,6631,3066,3006,3033,4401,1031,3340,8124,8126,8120,8134,8444,8242,5008,5003,5001,Garen
5271,203,4,11,True,15,5,9,209042,2420,3006,6676,3031,3094,6673,3364,8005,9111,9104,8014,8304,8321,5005,5008,5002,Kindred
5272,63,12,4,True,5,7,16,101895,2033,3116,6653,3020,3916,1028,3364,8128,8139,8138,8135,8226,8210,5007,5008,5003,Brand
5273,21,4,3,True,13,4,8,232038,6694,6692,3042,3814,6695,3158,3363,8229,8226,8233,8236,8345,8347,5005,5008,5002,MissFortune
5274,526,14,4,True,0,8,19,21424,3860,3190,3075,2055,0,3158,3364,8439,8401,8444,8242,8306,8347,5007,5002,5003,Rell
5275,245,12,4,False,9,7,4,158220,3020,3089,3152,3115,1082,0,3364,8112,8143,8138,8135,8236,8233,5008,5008,5003,Ekko
5276,104,4,11,False,7,8,8,189650,6673,3142,3047,3036,1038,1037,3364,8021,9101,9104,8014,8304,8321,5005,5008,5002,Graves
5277,17,14,4,False,8,10,2,145061,3006,4630,3157,4633,3115,2055,3363,8005,9111,9104,8014,8139,8135,5005,5008,5002,Teemo
5278,18,3,4,False,2,12,8,153896,6672,2031,3046,3006,3031,1018,3363,9923,8139,8138,8135,8321,8304,5005,5008,5002,Tristana
5279,40,14,4,False,1,5,19,25102,3158,2065,3107,3853,3114,1082,3364,8214,8226,8210,8236,8106,8120,5008,5008,5002,Janna
5280,107,12,14,True,4,6,16,118911,6630,1036,1055,3047,3076,3053,3340,8010,9111,9104,8299,8473,8453,5005,5008,5002,Rengar
5281,104,4,11,True,10,6,12,215723,6673,3047,3072,1036,3036,1036,3364,8021,9111,9104,8014,8304,8347,5005,5008,5002,Graves
5282,245,14,4,True,25,5,4,227530,3041,3020,3152,3157,3100,3089,3364,8112,8143,8138,8135,8236,8233,5008,5008,5003,Ekko
5283,236,4,1,True,10,9,17,155661,2421,3006,6671,3031,3094,3508,3363,8005,8009,9103,8014,8347,8345,5005,5008,5002,Lucian
5284,267,4,14,True,6,4,32,25261,3853,3222,0,4005,3158,3504,3364,8112,8126,8136,8105,8345,8347,5008,5008,5002,Nami
5285,62,4,12,False,5,11,10,81292,3071,3123,3047,1028,6632,0,3340,8010,9111,9104,8299,8444,8451,5008,5008,5002,MonkeyKing
5286,234,4,11,False,5,14,6,84247,3053,2031,0,3047,1033,6632,3364,8010,9111,9105,8299,8347,8304,5005,5008,5001,Viego
5287,711,14,4,False,4,11,10,43909,3157,4628,3853,0,1052,3020,3364,8112,8139,8138,8135,8345,8352,5005,5008,5003,Vex
5288,202,3,4,False,14,7,6,189561,6671,3094,3009,6676,3031,0,3363,8021,8009,9103,8014,8345,8352,5008,5008,5002,Jhin
5289,112,4,12,False,2,12,5,119576,3135,2055,6653,3111,1082,1056,3363,8214,8226,8210,8237,8139,8106,5005,5008,5002,Viktor
5290,150,12,4,True,5,5,7,111730,3047,3076,6632,3071,1028,0,3340,8437,8446,8444,8242,8139,8135,5005,5008,5002,Gnar
5291,64,4,11,True,11,3,19,103543,2031,6630,3047,3071,1031,1036,3340,8010,9111,9105,8299,8347,8304,5005,5008,5002,LeeSin
5292,711,4,12,True,8,1,14,111769,4632,2033,3108,6655,4628,3158,3363,8229,8226,8210,8237,8345,8352,5005,5008,5003,Vex
5293,429,3,4,True,15,2,11,164459,6673,3006,3091,3124,3086,1042,3363,9923,8139,8138,8106,8345,8304,5005,5008,5002,Kalista
5294,111,14,4,True,5,3,18,25982,3860,3190,3158,8001,1029,1029,3364,8439,8401,8473,8242,8306,8347,5005,5008,5002,Nautilus
5295,114,12,4,False,2,8,3,73290,6630,2055,3047,1054,1053,3077,3340,8010,9111,9104,8299,8444,8242,5005,5008,5002,Fiora
5296,203,4,11,False,6,9,3,114317,6672,2422,2055,3085,3036,0,3364,8005,9111,9104,8017,8304,8321,5005,5008,5002,Kindred
5297,142,14,4,False,4,8,2,95976,1056,3020,3067,3070,3108,3152,3340,8112,8143,8138,8134,8226,8210,5005,5008,5003,Zoe
5298,21,3,4,False,2,8,5,65323,1055,6672,3006,3035,0,0,3340,8005,8009,9103,8017,8304,8345,5005,5008,5002,MissFortune
5299,40,7,4,False,0,11,7,8071,3853,1082,2055,6617,3158,1004,3364,8214,8226,8233,8236,8134,8120,5007,5008,5002,Janna
5300,122,4,6,True,3,3,5,130072,6632,2031,3742,1028,3047,1055,3364,8010,9111,9104,8299,8242,8444,5005,5008,5002,Darius
5301,203,4,11,True,16,1,2,231716,6672,3031,2055,6676,3036,3111,3364,8005,9111,9104,8017,8304,8321,5005,5008,5002,Kindred
5302,23,6,4,True,6,3,7,212404,3006,0,6672,6675,1037,3046,3363,8008,9111,9105,8299,8444,8242,5005,5008,5002,Tryndamere
5303,30,3,4,True,1,7,15,113491,3157,6653,1082,3916,3020,0,3363,8128,8126,8138,8106,9111,8299,5008,5008,5002,Karthus
5304,350,3,14,True,2,1,19,9163,3041,6617,3853,2055,1052,3011,3364,8214,8226,8210,8236,8009,8017,5008,5008,5002,Yuumi
5305,150,12,4,False,2,6,3,117677,3047,6632,3053,1055,2055,1028,3340,8437,8446,8473,8242,8139,8135,5005,5008,5002,Gnar
5306,120,14,11,False,6,4,4,156375,6632,1031,3158,3053,3066,2055,3364,8010,9111,9104,8014,8275,8234,5008,5008,5002,Hecarim
5307,245,12,14,False,3,9,3,128707,3152,3100,3020,1052,1082,1056,3364,8112,8143,8138,8135,8233,8236,5008,5008,5002,Ekko
5308,523,3,4,False,0,3,5,145862,3036,0,1037,0,6673,3006,3363,8008,9101,9103,8014,8139,8135,5005,5008,5003,Aphelios
5309,37,4,7,False,4,6,5,14210,3853,6617,0,3070,3158,3011,3364,8214,8226,8210,8236,8429,8453,5008,5008,5003,Sona
5310,114,12,14,False,0,3,1,37321,3047,6029,2031,3044,3067,2055,3363,8010,9111,9103,8299,8473,8453,5005,5008,5002,Fiora
5311,44,6,11,False,2,3,1,52224,3110,6660,1029,3158,0,0,3364,8351,8304,8345,8410,8226,8210,5005,5002,5001,Taric
5312,7,4,12,False,0,3,3,49685,1082,2033,3020,6655,0,0,3340,8112,8143,8138,8134,8226,8210,5005,5008,5003,Leblanc
5313,81,4,3,False,2,6,2,39774,1001,3078,1036,3070,1036,0,3363,8010,8009,9103,8014,8345,8347,5005,5008,5003,Ezreal
5314,26,4,14,False,1,5,3,11689,3851,3158,2065,1052,0,0,3364,8465,8463,8429,8453,8226,8210,5007,5008,5002,Zilean
5315,150,12,4,True,2,0,2,91133,3076,3047,1055,1054,1037,6632,3340,8437,8446,8444,8242,8139,8135,5005,5008,5002,Gnar
5316,107,11,4,True,5,1,2,104323,6630,2031,0,0,3133,3111,3364,8010,9111,9104,8014,8143,8105,5005,5008,5002,Rengar
5317,92,4,12,True,7,2,2,74956,3158,2031,6630,3133,1055,1054,3363,8010,9111,9105,8299,8210,8224,5008,5008,5003,Riven
5318,101,21,4,True,3,1,9,68469,2031,0,3020,1056,1052,6655,3363,8229,8226,8233,8236,8345,8347,5008,5008,5001,Xerath
5319,350,3,7,True,3,1,9,7651,4005,0,3853,1027,0,0,3364,8214,8226,8210,8236,8009,8017,5007,5008,5002,Yuumi
5320,6,4,12,True,7,7,6,116355,6662,3748,3181,3111,0,0,3340,8005,9111,9105,8299,8451,8429,5008,5008,5003,Urgot
5321,35,14,11,True,8,7,9,114385,6691,3508,0,3006,3035,0,3364,9923,8143,8138,8105,9111,9104,5005,5008,5002,Shaco
5322,4,4,12,True,2,3,14,97013,2033,6656,3047,2421,1082,3094,3340,8124,8139,8138,8134,8316,8352,5005,5008,5003,TwistedFate
5323,119,4,7,True,14,7,9,200272,3094,6673,2420,6676,3031,3006,3363,9923,8139,8138,8135,8009,9103,5005,5008,5002,Draven
5324,53,4,14,True,1,6,20,21328,3190,3860,8001,3117,0,0,3364,8439,8463,8473,8242,8347,8306,5005,5002,5002,Blitzcrank
5325,74,14,4,False,9,9,10,135522,3135,3089,1082,3152,3020,1052,3340,8112,8139,8138,8106,8233,8236,5008,5008,5002,Heimerdinger
5326,76,11,4,False,4,6,8,157241,3020,1082,3157,4636,1058,1058,3364,8128,8143,8138,8134,8347,8313,5005,5008,5002,Nidalee
5327,80,14,4,False,4,5,10,87071,3142,2033,3035,6692,0,3158,3364,8005,9111,9105,8014,8345,8352,5008,5003,5002,Pantheon
5328,67,3,4,False,8,8,6,105672,3124,6673,3046,1029,1029,3006,3364,8005,9101,9104,8014,8139,8135,5005,5008,5002,Vayne
5329,555,4,14,False,5,5,7,30255,3158,3857,6691,3179,3134,3133,3364,8124,8143,8136,8105,8234,8232,5008,5008,5002,Pyke
5330,27,12,4,False,2,1,5,88468,2033,3116,1026,1052,1082,3047,3340,8124,8139,8138,8105,8242,8473,5008,5008,5002,Singed
5331,64,11,4,False,4,4,3,135788,3047,3071,2055,0,0,6630,3513,8010,9111,9105,8299,8136,8134,5005,5008,5001,LeeSin
5332,517,4,12,False,4,4,3,83818,2055,6656,3157,3158,1082,0,3363,8010,8009,9105,8299,8345,8347,5008,5008,5002,Sylas
5333,15,3,4,False,0,4,1,122228,1055,3508,6670,3006,1018,1037,3364,8008,8009,9103,8014,8236,8233,5005,5008,5002,Sivir
5334,267,14,4,False,2,5,3,11054,3853,1082,3009,4005,2055,1004,3364,8214,8226,8210,8236,8429,8453,5008,5008,5003,Nami
5335,39,4,12,True,2,5,2,96790,1054,3153,3111,6670,1053,0,3340,8010,8009,9105,8299,8444,8242,5005,5008,5003,Irelia
5336,44,6,11,True,3,3,9,91374,3158,2055,3143,0,1028,6664,3364,8351,8304,8345,8410,8226,8210,5005,5002,5001,Taric
5337,23,6,4,True,10,2,1,122468,6672,2031,3006,6675,3086,1018,3340,8008,9111,9103,8299,8444,8242,5005,5008,5003,Tryndamere
5338,99,4,12,True,2,0,8,111192,6655,1056,3041,3020,1058,0,3363,8229,8226,8210,8237,8009,8014,5008,5008,5002,Lux
5339,26,4,14,True,1,2,8,9501,3853,3158,2065,1052,0,0,3364,8214,8226,8210,8236,8134,8120,5007,5002,5003,Zilean
5340,777,4,12,False,1,4,3,54930,6673,2031,3006,0,0,1055,3340,8010,9111,9104,8299,8453,8473,5005,5008,5002,Yone
5341,78,4,11,False,0,3,3,68367,3044,2031,3057,3047,1036,3067,3364,8230,8275,8234,8232,9105,9111,5005,5008,5002,Poppy
5342,45,4,3,False,5,3,2,58772,2031,6656,3158,3070,1028,1082,3363,8124,8139,8120,8134,8210,8236,5007,5008,5002,Veigar
5343,222,3,4,False,0,1,0,52001,1055,3006,0,6670,1037,0,3340,8008,8009,9103,8014,8275,8236,5005,5008,5002,Jinx
5344,497,14,4,False,1,3,2,12318,3158,3860,3916,4642,0,0,3364,8439,8463,8473,8453,8136,8106,5007,5008,5002,Rakan
5345,157,4,14,True,3,3,4,80623,3006,1055,2031,6673,3086,1018,3364,8010,9111,9104,8014,8444,8242,5005,5008,5003,Yasuo
